timestamp,open,high,low,close,volume
1768589100000,95098.5,95149.1,94931.0,94979.3,171.7866
1768589400000,94979.3,95093.0,94979.3,95058.5,86.5498
1768589700000,95058.5,95058.5,94966.5,94966.6,74.6999
1768590000000,94966.6,94968.0,94877.3,94968.0,132.3518
1768590300000,94968.0,94985.1,94899.5,94943.7,106.7135
1768590600000,94943.7,94982.6,94928.4,94937.4,66.9952
1768590900000,94937.4,94957.0,94842.2,94899.3,100.565
1768591200000,94899.3,94925.2,94825.5,94888.1,81.5818
1768591500000,94888.1,94890.7,94793.0,94818.3,59.8249
1768591800000,94818.3,94981.2,94818.3,94964.9,100.191
1768592100000,94964.9,95018.2,94936.4,94936.5,79.3964
1768592400000,94936.5,94949.3,94895.2,94899.8,62.9062
1768592700000,94899.8,94965.0,94899.3,94965.0,43.3364
1768593000000,94965.0,94998.9,94912.4,94961.4,79.5617
1768593300000,94961.4,94980.6,94917.8,94960.8,38.1702
1768593600000,94960.8,94960.8,94808.5,94808.6,75.2491
1768593900000,94808.6,94828.1,94670.7,94675.7,121.0658
1768594200000,94675.7,94850.2,94630.0,94842.0,165.2027
1768594500000,94842.0,94965.6,94812.0,94955.7,175.0353
1768594800000,94955.7,95013.3,94955.0,94972.3,45.4695
1768595100000,94972.3,95107.7,94972.3,95083.8,215.5965
1768595400000,95083.8,95126.6,95048.5,95091.9,81.0265
1768595700000,95091.9,95159.9,95071.9,95106.8,88.3672
1768596000000,95106.8,95220.9,95106.8,95200.3,90.4483
1768596300000,95200.3,95200.3,95150.2,95178.9,74.4418
1768596600000,95178.9,95299.3,95175.2,95297.2,87.4608
1768596900000,95297.2,95527.2,95276.8,95516.8,344.6822
1768597200000,95516.8,95550.0,95367.0,95473.3,316.4016
1768597500000,95473.3,95505.9,95413.8,95505.9,208.1828
1768597800000,95505.9,95528.0,95363.6,95363.7,160.8952
1768598100000,95363.7,95369.9,95300.1,95351.5,74.9408
1768598400000,95351.5,95415.5,95334.0,95348.8,79.2089
1768598700000,95348.8,95393.6,95337.6,95375.3,53.3774
1768599000000,95375.3,95435.3,95356.8,95391.0,81.8452
1768599300000,95391.0,95487.9,95323.2,95487.9,87.4069
1768599600000,95487.9,95525.6,95487.7,95496.6,65.3413
1768599900000,95496.6,95503.7,95452.7,95486.6,33.417
1768600200000,95486.6,95515.2,95455.8,95455.9,27.9437
1768600500000,95455.9,95470.5,95414.1,95469.5,83.3559
