timestamp,open,high,low,close,volume
1768583100000,3275.29,3276.26,3270.12,3273.15,1807.872
1768583400000,3273.15,3275.52,3269.58,3275.5,1358.466
1768583700000,3275.5,3279.84,3273.55,3275.73,1243.507
1768584000000,3275.73,3275.99,3269.16,3269.17,962.568
1768584300000,3269.17,3274.32,3265.49,3272.9,1736.611
1768584600000,3272.9,3279.13,3272.23,3277.42,1743.054
1768584900000,3277.42,3281.98,3274.8,3278.75,2713.564
1768585200000,3278.75,3283.71,3277.68,3283.07,1203.962
1768585500000,3283.07,3283.69,3278.25,3279.11,1541.118
1768585800000,3279.11,3280.03,3275.27,3276.58,1508.611
1768586100000,3276.58,3285.53,3276.57,3283.14,1456.498
1768586400000,3283.14,3287.47,3281.38,3282.02,2001.046
1768586700000,3282.02,3285.52,3282.02,3283.86,1891.721
1768587000000,3283.86,3283.86,3278.99,3279.45,1348.48
1768587300000,3279.45,3284.83,3278.23,3281.68,1206.143
1768587600000,3281.68,3282.4,3276.42,3281.19,1251.906
1768587900000,3281.19,3284.21,3280.4,3282.56,776.608
1768588200000,3282.56,3284.84,3282.55,3284.0,1073.199
1768588500000,3284.0,3285.15,3281.52,3282.43,1109.552
1768588800000,3282.43,3284.35,3280.36,3282.52,725.019
1768589100000,3282.52,3284.98,3276.47,3278.14,1075.58
1768589400000,3278.14,3280.99,3278.14,3280.58,665.322
1768589700000,3280.58,3280.81,3277.27,3277.27,537.298
1768590000000,3277.27,3278.0,3273.71,3277.59,1543.455
1768590300000,3277.59,3278.13,3273.13,3274.61,946.188
1768590600000,3274.61,3275.79,3273.26,3273.8,728.014
1768590900000,3273.8,3274.45,3269.29,3271.57,1280.275
1768591200000,3271.57,3273.4,3268.99,3272.35,897.485
1768591500000,3272.35,3273.09,3267.33,3268.65,816.813
1768591800000,3268.65,3275.32,3268.39,3274.24,1135.784
1768592100000,3274.24,3276.9,3273.56,3273.7,889.308
1768592400000,3273.7,3274.79,3271.47,3271.47,553.806
1768592700000,3271.47,3273.98,3271.47,3273.98,238.592
1768593000000,3273.98,3275.39,3269.41,3273.67,1612.241
1768593300000,3273.67,3275.63,3271.18,3275.63,513.324
1768593600000,3275.63,3276.37,3267.24,3267.59,1043.333
1768593900000,3267.59,3269.41,3263.61,3263.61,2095.757
1768594200000,3263.61,3272.63,3263.05,3271.99,1843.842
1768594500000,3271.99,3276.64,3270.23,3276.37,1507.834
1768594800000,3276.37,3280.4,3276.37,3278.13,1101.989
1768595100000,3278.13,3285.21,3277.29,3283.78,3878.79
1768595400000,3283.78,3285.55,3282.27,3282.27,3656.763
1768595700000,3282.27,3285.99,3281.44,3282.24,1574.112
1768596000000,3282.24,3287.11,3282.24,3286.67,848.749
1768596300000,3286.67,3286.67,3283.53,3283.82,800.724
1768596600000,3283.82,3288.57,3283.42,3288.38,1307.292
1768596900000,3288.38,3292.58,3287.61,3291.58,2536.512
1768597200000,3291.58,3297.39,3290.62,3294.22,3499.128
1768597500000,3294.22,3297.71,3293.66,3295.15,1029.324
1768597800000,3295.15,3295.77,3288.79,3288.8,2195.983
1768598100000,3288.8,3290.16,3287.08,3289.67,708.93
1768598400000,3289.67,3290.26,3288.31,3290.12,324.591
1768598700000,3290.12,3292.0,3289.01,3291.08,702.23
1768599000000,3291.08,3294.62,3289.17,3294.37,606.453
1768599300000,3294.37,3296.39,3290.43,3296.06,876.871
1768599600000,3296.06,3297.41,3292.96,3293.92,623.517
1768599900000,3293.92,3294.4,3293.02,3294.18,164.872
1768600200000,3294.18,3295.99,3293.99,3293.99,502.892
1768600500000,3293.99,3295.13,3292.47,3292.86,725.401
