timestamp,open,high,low,close,volume
1768494600000,3315.45,3333.97,3311.95,3328.69,19517.916
1768496400000,3328.69,3336.12,3311.67,3326.93,19534.964
1768498200000,3326.93,3331.9,3295.05,3299.55,33768.347
1768500000000,3299.55,3303.71,3284.6,3299.31,26400.885
1768501800000,3299.31,3306.73,3269.39,3287.09,49448.641
1768503600000,3287.09,3297.68,3275.46,3287.09,18333.361
1768505400000,3287.09,3300.48,3279.2,3294.0,17280.824
1768507200000,3294.0,3305.48,3283.06,3285.36,13088.246
1768509000000,3285.36,3292.47,3274.99,3286.51,13099.997
1768510800000,3286.51,3298.45,3282.81,3297.29,6799.824
1768512600000,3297.29,3304.59,3294.28,3297.8,4006.316
1768514400000,3297.8,3309.96,3294.48,3307.09,5547.201
1768516200000,3307.09,3317.84,3302.24,3307.7,8055.54
1768518000000,3307.7,3314.77,3300.54,3311.55,6063.064
1768519800000,3311.55,3321.94,3307.92,3316.99,5164.821
1768521600000,3316.99,3322.87,3315.47,3318.85,6809.35
1768523400000,3318.85,3325.22,3314.05,3315.31,5486.568
1768525200000,3315.31,3316.0,3300.34,3309.46,8114.185
1768527000000,3309.46,3320.42,3309.46,3312.31,4931.817
1768528800000,3312.31,3312.31,3290.46,3307.04,15086.419
1768530600000,3307.04,3307.04,3297.39,3302.29,4563.175
1768532400000,3302.29,3306.79,3300.11,3301.77,4497.704
1768534200000,3301.77,3301.77,3293.65,3293.89,4115.101
1768536000000,3293.89,3303.38,3292.43,3296.4,4535.127
1768537800000,3296.4,3298.8,3274.13,3286.35,40876.777
1768539600000,3286.35,3293.97,3282.23,3289.56,8016.258
1768541400000,3289.56,3315.0,3289.55,3307.57,29610.612
1768543200000,3307.57,3309.99,3300.98,3307.0,5602.467
1768545000000,3307.0,3315.81,3306.59,3312.61,5458.828
1768546800000,3312.61,3314.66,3305.48,3306.44,3419.906
1768548600000,3306.44,3309.01,3300.05,3308.15,6104.992
1768550400000,3308.15,3319.17,3307.19,3315.86,7958.027
1768552200000,3315.86,3317.96,3310.39,3312.02,3983.361
1768554000000,3312.02,3315.35,3306.54,3310.75,3875.371
1768555800000,3310.75,3311.28,3306.0,3306.4,2165.446
1768557600000,3306.4,3307.43,3300.6,3303.12,3596.214
1768559400000,3303.12,3303.12,3293.23,3296.31,6942.107
1768561200000,3296.31,3301.67,3292.01,3300.28,6850.475
1768563000000,3300.28,3305.3,3296.02,3300.69,4615.408
1768564800000,3300.69,3311.97,3298.99,3310.13,4737.852
1768566600000,3310.13,3313.0,3302.51,3307.33,5943.655
1768568400000,3307.33,3309.12,3301.55,3306.99,4398.815
1768570200000,3306.99,3308.82,3293.52,3306.1,7202.595
1768572000000,3306.1,3313.32,3300.5,3313.32,8535.395
1768573800000,3313.32,3317.15,3288.24,3292.49,40531.822
1768575600000,3292.49,3309.99,3282.4,3287.58,43654.549
1768577400000,3287.58,3291.85,3251.41,3263.04,77863.912
1768579200000,3263.04,3282.41,3258.01,3277.55,50091.94
1768581000000,3277.55,3287.07,3270.44,3277.79,18572.047
1768582800000,3277.79,3279.84,3265.49,3272.9,8684.815
1768584600000,3272.9,3285.53,3272.23,3283.14,10166.807
1768586400000,3283.14,3287.47,3276.42,3282.56,8475.904
1768588200000,3282.56,3285.15,3276.47,3277.27,5185.97
1768590000000,3277.27,3278.13,3267.33,3268.65,6212.23
1768591800000,3268.65,3276.9,3268.39,3275.63,4943.055
1768593600000,3275.63,3285.21,3263.05,3283.78,11471.545
1768595400000,3283.78,3292.58,3281.44,3291.58,10724.152
1768597200000,3291.58,3297.71,3287.08,3291.08,8460.186
1768599000000,3291.08,3297.41,3289.17,3292.86,3500.006
