timestamp,open,high,low,close,volume
1768512600000,95406.0,95599.7,95356.0,95545.2,592.9201
1768514400000,95545.2,95717.1,95447.7,95665.3,591.4957
1768516200000,95665.3,95833.1,95512.5,95536.3,576.0254
1768518000000,95536.3,95677.5,95362.6,95522.7,885.0643
1768519800000,95522.7,95593.5,95417.4,95567.3,295.1153
1768521600000,95567.3,95727.8,95526.6,95651.7,491.5163
1768523400000,95651.7,95788.4,95563.4,95589.4,371.2262
1768525200000,95589.4,95620.6,95381.2,95614.1,585.5121
1768527000000,95614.1,95824.7,95599.8,95623.7,515.7627
1768528800000,95623.7,95648.5,95349.8,95635.9,916.6343
1768530600000,95635.9,95639.3,95399.8,95469.4,356.5892
1768532400000,95469.4,95550.0,95452.6,95462.7,256.155
1768534200000,95462.7,95462.8,95283.8,95319.4,381.6869
1768536000000,95319.4,95546.4,95301.3,95360.0,478.2776
1768537800000,95360.0,95411.6,95111.1,95233.5,764.5385
1768539600000,95233.5,95409.4,95211.1,95265.1,533.4256
1768541400000,95265.1,95654.2,95255.7,95615.8,1095.6139
1768543200000,95615.8,95791.8,95484.4,95620.4,828.9473
1768545000000,95620.4,95719.9,95592.4,95702.4,349.8036
1768546800000,95702.4,95750.0,95526.9,95548.0,284.8418
1768548600000,95548.0,95634.0,95432.6,95608.4,427.0293
1768550400000,95608.4,95785.7,95526.1,95767.0,679.3144
1768552200000,95767.0,95805.0,95622.8,95628.3,482.406
1768554000000,95628.3,95740.9,95542.3,95680.8,325.7628
1768555800000,95680.8,95691.7,95549.9,95568.0,209.4724
1768557600000,95568.0,95586.6,95376.2,95382.1,350.6773
1768559400000,95382.1,95388.2,95254.1,95272.5,408.3285
1768561200000,95272.5,95343.4,95210.5,95313.5,332.2809
1768563000000,95313.5,95436.0,95256.5,95382.6,297.0973
1768564800000,95382.6,95535.5,95365.7,95530.6,291.4496
1768566600000,95530.6,95530.6,95316.0,95414.5,443.9376
1768568400000,95414.5,95519.3,95348.8,95474.0,484.9243
1768570200000,95474.0,95536.3,95238.0,95400.0,519.2884
1768572000000,95400.0,95669.4,95301.3,95669.4,778.6373
1768573800000,95669.4,95762.9,95130.0,95136.9,3413.5692
1768575600000,95136.9,95639.8,94637.8,94673.2,5496.8547
1768577400000,94673.2,94779.8,94234.6,94537.6,5773.5594
1768579200000,94537.6,94899.8,94455.9,94826.4,3015.8112
1768581000000,94826.4,94950.3,94644.9,94826.5,1009.2612
1768582800000,94826.5,94876.4,94502.9,94719.0,795.936
1768584600000,94719.0,95095.4,94698.6,95041.6,1221.2204
1768586400000,95041.6,95180.3,94974.4,95165.2,983.769
1768588200000,95165.2,95175.0,94931.0,94966.6,669.202
1768590000000,94966.6,94985.1,94793.0,94818.3,548.0322
1768591800000,94818.3,95018.2,94818.3,94960.8,403.5619
1768593600000,94960.8,95107.7,94630.0,95083.8,797.6189
1768595400000,95083.8,95527.2,95048.5,95516.8,766.4268
1768597200000,95516.8,95550.0,95300.1,95375.3,893.0067
1768599000000,95375.3,95525.6,95323.2,95469.5,379.31
