timestamp,open,high,low,close,volume
1768492800000,96730.0,96949.0,96226.7,96684.7,9297.9718
1768496400000,96684.7,97044.6,96367.8,96587.1,3985.5691
1768500000000,96587.1,96590.4,95701.2,95806.6,5597.8126
1768503600000,95806.6,95898.1,95109.6,95469.1,5978.5659
1768507200000,95469.1,95623.6,95089.1,95220.3,2730.033
1768510800000,95220.3,95599.7,95155.3,95545.2,1228.0967
1768514400000,95545.2,95833.1,95447.7,95536.3,1167.5211
1768518000000,95536.3,95677.5,95362.6,95567.3,1180.1796
1768521600000,95567.3,95788.4,95526.6,95589.4,862.7425
1768525200000,95589.4,95824.7,95381.2,95623.7,1101.2748
1768528800000,95623.7,95648.5,95349.8,95469.4,1273.2235
1768532400000,95469.4,95550.0,95283.8,95319.4,637.8419
1768536000000,95319.4,95546.4,95111.1,95233.5,1242.8161
1768539600000,95233.5,95654.2,95211.1,95615.8,1629.0395
1768543200000,95615.8,95791.8,95484.4,95702.4,1178.7509
1768546800000,95702.4,95750.0,95432.6,95608.4,711.8711
1768550400000,95608.4,95805.0,95526.1,95628.3,1161.7204
1768554000000,95628.3,95740.9,95542.3,95568.0,535.2352
1768557600000,95568.0,95586.6,95254.1,95272.5,759.0058
1768561200000,95272.5,95436.0,95210.5,95382.6,629.3782
1768564800000,95382.6,95535.5,95316.0,95414.5,735.3872
1768568400000,95414.5,95536.3,95238.0,95400.0,1004.2127
1768572000000,95400.0,95762.9,95130.0,95136.9,4192.2065
1768575600000,95136.9,95639.8,94234.6,94537.6,11270.4141
1768579200000,94537.6,94950.3,94455.9,94826.5,4025.0724
1768582800000,94826.5,95095.4,94502.9,95041.6,2017.1564
1768586400000,95041.6,95180.3,94931.0,94966.6,1652.971
1768590000000,94966.6,95018.2,94793.0,94960.8,951.5941
1768593600000,94960.8,95527.2,94630.0,95516.8,1564.0457
1768597200000,95516.8,95550.0,95300.1,95469.5,1272.3167
